LAT_LON,ZIP_CODE_IMPUTED
"40.7842, -73.942215",10129
"40.727776, -73.92902",11211
"40.636177, -74.13182",10302
"40.7104, -73.83974",11375
"40.551456, -74.185165",10312
"40.805058, -73.93904",10037
"40.63757, -74.01457",11220
"40.693348, -73.830536",11420
"40.795525, -73.97594",10205
"40.737133, -73.99033",10003
"40.60646, -74.164345",10314
"40.754974, -73.93106",11101
"40.768734, -73.89156",11370
"40.61483, -73.99838",11204
"40.66167, -73.93727",11203
"40.73833, -73.8499",11368
"40.606865, -74.08805",10304
"40.636826, -74.011765",11220
"40.73826, -73.79895",11365
"40.683243, -73.72587",11422
"40.78956, -73.97737",10024
"40.75303, -73.92163",11101
"40.615837, -74.08473",10304
"40.67489, -73.884544",11207
"40.785904, -73.80029",11357
"40.601273, -74.13285",10314
"40.75456, -73.7232",11001
"40.653805, -73.93061",11203
"40.735752, -73.88052",11373
"40.667164, -73.93407",11213
"40.76536, -73.82787",11354
"40.62509, -74.12474",10310
"40.835705, -73.888756",10460
"40.695072, -73.9901",11201
"40.67035, -73.89743",11207
"40.612614, -74.00085",11214
"40.864872, -73.90253",10468
"40.752937, -73.92204",11101
"40.719456, -73.99441",10013
"40.609104, -74.091515",10305
"40.76359, -73.98144",10019
"40.73403, -73.995056",10003
"40.667465, -73.9247",11233
"40.619484, -73.918274",11234
"40.625824, -73.92762",11234
"40.775963, -73.94248",10162
"40.649788, -73.9622",11226
"40.816772, -73.809135",10465
"40.666637, -73.7646",11413
"40.806915, -73.93557",10035
"40.527668, -74.23023",10309
"40.86732, -73.82254",10475
"40.609707, -74.011284",11228
"40.808228, -73.96654",10115
"40.756138, -73.98318",10036
"40.755947, -73.77146",11361
"40.75809, -73.795815",11358
"40.638226, -74.134865",10302
"40.607723, -74.1473",10314
"40.54626, -74.18139",10312
"40.803104, -73.95825",10026
"40.72926, -73.75282",11427
"40.680073, -73.95438",11216
"40.68609, -73.93867",11221
"40.687637, -73.94478",11216
"40.886635, -73.88746",10463
"40.589912, -73.80738",12692
"40.675323, -73.86332",11208
"40.737396, -73.93193",11101
"40.723625, -74.00479",10013
"40.877365, -73.86807",10467
"40.635506, -74.1662",10303
"40.715828, -74.01539",10282
"40.82681, -73.889984",10459
"40.74, -73.73855",11427
"40.642498, -73.92358",11203
"40.66965, -73.89332",11207
"40.611034, -74.01349",11228
"40.849674, -73.83581",10461
"40.597378, -73.76498",11691
"40.841816, -73.92245",10453
"40.60582, -73.9803",11223
"40.61847, -74.13689",10314
"40.874138, -73.877525",10467
"40.587643, -74.16053",10314
"40.688324, -73.96482",11238
"40.690563, -73.94536",11221
"40.607178, -74.13193",10314
"40.631973, -74.15642",10303
"40.726254, -73.90391",11378
"40.54643, -74.20989",10309
"40.791187, -73.85229",11356
"40.841064, -73.84126",10461
"40.606327, -73.99647",11214
"40.696796, -73.89678",11385
"40.808807, -73.9107",10454
"40.701813, -73.80888",11208
"40.641254, -73.9964",11219
"40.69891, -73.93078",11221
"40.766434, -73.83767",11354
"40.694836, -73.98393",11242
"40.77912, -73.984985",10023
"40.639706, -74.13909",10302
"40.67021, -73.898346",11207
"40.771286, -73.73251",11362
"40.806293, -73.93603",10035
"40.732838, -73.783936",11365
"40.60762, -74.147026",10314
"40.8883, -73.85682",10466
"40.660324, -73.75261",11413
"40.867256, -73.88363",10458
"40.58343, -73.97309",11223
"40.693405, -73.90886",11237
"40.695133, -73.875916",11208
"40.60303, -73.82006",11693
"40.837875, -73.91971",10452
"40.588387, -74.09965",10304
"40.699833, -73.93697",11206
"40.719902, -74.00261",10013
"40.612644, -74.13073",10314
"40.67315, -73.896194",11207
"40.636505, -73.91572",11236
"40.682568, -73.78202",11434
"40.71552, -74.00925",10007
"40.658184, -73.94518",11203
"40.74406, -74.00682",10011
"40.831085, -73.86909",10472
"40.651733, -73.93039",11203
"40.756527, -73.994026",10018
"40.665993, -73.8858",11207
"40.866024, -73.92588",10034
"40.831768, -73.90803",10456
"40.65789, -73.85613",11414
"40.696934, -73.80358",11435
"40.82326, -73.95277",10031
"40.835335, -73.88214",10460
"40.786133, -73.824356",11357
"40.76829, -73.77709",11361
"40.621586, -74.17268",10303
"40.58393, -73.83093",11694
"40.539906, -74.18686",10312
"40.675404, -73.87192",11208
"40.683544, -74.00176",11231
"40.768543, -73.9657",10065
"40.58154, -73.98465",11224
"40.73545, -73.917046",11104
"40.793606, -73.95161",10029
"40.7491, -73.99201",10001
"40.831333, -73.92167",10452
"40.839767, -73.905396",10470
"40.760254, -73.83493",11354
"40.667976, -73.93399",11213
"40.842464, -73.92414",10452
"40.89463, -73.88229",10471
"40.63736, -74.13382",10302
"40.604256, -74.00342",11214
"40.769794, -73.96479",10021
"40.63686, -73.93849",11210
"40.79192, -73.823166",11357
"40.820877, -73.94517",10030
"40.751575, -73.85584",11368
"40.685764, -73.97308",11217
"40.740788, -73.98382",10010
"40.695282, -73.92576",11221
"40.62653, -74.16051",10303
"40.85144, -73.88896",10457
"40.849453, -73.906006",10453
"40.560825, -74.13482",10306
"40.8178, -73.89299",10474
"40.650944, -73.91413",11236
"40.72129, -73.94888",11222
"40.617565, -74.15332",10314
"40.84394, -73.93903",10032
"40.683758, -73.8643",11208
"40.653576, -73.95946",11226
"40.66703, -73.94799",11225
"40.64398, -73.89578",11236
"40.843422, -73.89239",10457
"40.748512, -73.98872",10001
"40.71249, -73.93848",11211
"40.77348, -73.804085",11354
"40.74073, -73.981766",10016
"40.757725, -73.86372",11368
"40.84002, -73.8373",10461
"40.663643, -73.87395",11208
"40.6958, -73.99824",11201
"40.670063, -73.8798",11208
"40.605675, -73.966965",11223
"40.87022, -73.9147",10034
"40.765385, -73.83339",11354
"40.644466, -74.07686",10301
"40.612583, -74.15915",10314
"40.638454, -73.99931",11219
"40.757973, -73.98554",10036
"40.719307, -73.97723",10002
"40.650772, -73.884796",11239
"40.702675, -73.86171",11421
"40.62702, -74.16484",10303
"40.659744, -73.91708",11212
"40.67113, -73.86132",11208
"40.81293, -73.82727",10465
"40.82773, -73.94952",10031
"40.89711, -73.908066",10471
"40.70837, -73.923065",11237
"40.582073, -73.96295",11235
"40.741623, -73.993744",10010
"40.698414, -73.984",11201
"40.797867, -73.96759",10025
"40.73065, -73.98308",10003
"40.606876, -73.94795",11229
"40.592472, -73.80244",11692
"40.525932, -74.22798",10309
"40.759678, -73.83236",11354
"40.690754, -73.79028",11433
"40.84796, -73.91444",10453
"40.63379, -74.142784",10302
"40.635277, -74.15308",10303
"40.678772, -73.72967",11422
"40.757847, -73.78944",11358
"40.76975, -73.96061",10021
"40.734924, -73.92312",11104
"40.698486, -73.92144",11237
"40.692997, -73.83952",11418
"40.78006, -73.988174",10069
"40.770283, -73.86806",11369
"40.5659, -74.19375",10312
"40.603054, -74.00825",11214
"40.773655, -73.95173",10028
"40.731346, -73.917435",11378
"40.625004, -74.14762",10303
"40.809475, -73.95358",10027
"40.70026, -73.80868",11435
"40.878777, -73.89946",10463
"40.607693, -74.14089",10314
"40.830845, -73.93154",10452
"40.791718, -73.95298",10035
"40.62499, -74.14403",10302
"40.596397, -73.98521",11223
"40.80054, -73.96192",10025
"40.60785, -74.1624",10314
"40.857483, -73.909676",10453
"40.689228, -73.84248",11416
"40.805138, -73.945244",10037
"40.65414, -73.88732",11239
"40.658306, -73.95666",11225
"40.70652, -73.76058",11412
"40.65474, -73.90693",11236
"40.784756, -73.84947",11356
"40.78958, -73.97548",10024
"40.605694, -74.13428",10314
"40.8532, -73.934204",10033
"40.650898, -73.94766",11226
"40.70632, -73.75078",11412
"40.76907, -73.908005",11105
"40.873123, -73.91179",10463
"40.740746, -73.81403",11355
"40.610878, -74.002495",11214
"40.8733, -73.853645",10469
"40.852474, -73.92961",10040
"40.5833, -73.96133",11235
"40.707478, -74.00044",10038
"40.608612, -74.13098",10314
"40.66721, -73.780846",11434
"40.738686, -73.81696",11367
"40.870888, -73.872215",10467
"40.784245, -73.9471",10128
"40.644913, -73.97443",11218
"40.58715, -73.991104",11214
"40.821144, -73.8889",10459
"40.64614, -73.93271",11203
"40.76428, -73.97302",10022
"40.782475, -73.98082",10024
"40.82497, -73.92228",10451
"40.677532, -73.76635",11434
"40.836018, -73.9243",10452
"40.745106, -73.97078",10158
"40.7608, -73.7657",11361
"40.58327, -73.96006",11235
"40.69612, -73.94936",11206
"40.68626, -73.8013",11435
"40.88759, -73.86652",10470
"40.629494, -73.88737",11236
"40.526417, -74.224045",10309
"40.862766, -73.843445",10469
"40.669964, -73.775314",11434
"40.683014, -73.83507",11417
"40.81546, -73.89533",10451
"40.72789, -73.86117",11374
"40.7350022, -73.8364386",11367
"40.7332923, -73.9871799",10003
"40.676632, -73.95944",11238
"40.74757, -73.83481",11355
"40.879578, -73.875374",10467
"40.644897, -74.00696",11220
"40.615917, -73.986496",11204
"40.742573, -73.73389",11426
"40.69432, -73.77785",11433
"40.641468, -73.95938",11226
"40.541176, -74.185776",10312
"40.826683, -73.935394",10039
"40.697823, -73.76799",11412
"40.746544, -73.766014",11364
"40.73844, -73.79821",11367
"40.65207, -74.00676",11232
"40.759262, -73.750374",11363
"40.86811, -73.91976",10034
"40.633755, -74.155075",10303
"40.762737, -73.83951",11354
"40.781315, -73.94614",10128
"40.844944, -73.917404",10452
"40.851757, -73.88473",10458
"40.77057, -73.98215",10023
"40.596615, -73.97652",11223
"40.66534, -73.743935",11413
"40.63004, -74.141525",10302
"40.69627, -73.90956",11237
"40.751545, -73.94199",11101
"40.742393, -73.87825",11373
"40.69192, -73.97896",11201
"40.66308, -73.89464",11207
"40.781693, -73.82225",11357
"40.50958, -74.25027",10307
"40.71091, -73.85373",11375
"40.73882, -73.809395",11367
"40.72408, -73.837105",11375
"40.71306, -73.80669",11432
"40.729626, -74.00841",10014
"40.66709, -73.76376",11434
"40.64994, -74.00172",11232
"40.868702, -73.88472",10458
"40.692497, -73.87954",11208
"40.65295, -73.911026",11236
"40.72, -73.76198",11423
"40.75183, -73.70289",11040
"40.635582, -73.99155",11219
"40.90325, -73.84801",10470
"40.84423, -73.89964",10457
"40.72015, -73.93783",11222
"40.739067, -73.89588",11377
"40.728363, -74.00282",10014
"40.81053, -73.96206",10027
"40.70966, -74.00484",10021
"40.548317, -74.19396",10312
"40.760475, -73.9222",11106
"40.57698, -73.981575",11224
"40.812664, -73.906334",10455
"40.65841, -73.96049",11225
"40.70777, -74.01297",10006
"40.764557, -73.82891",11354
"40.635006, -73.93153",11234
"40.632793, -74.13405",10302
"40.64405, -74.02217",11220
"40.83468, -73.944435",10032
"40.61857, -74.150505",10314
"40.82054, -73.930786",10451
"40.640285, -74.13449",10302
"40.747192, -73.80303",11365
"40.58979, -74.19329",10311
"40.83354, -73.92037",10452
"40.792526, -73.810234",11357
"40.874702, -73.85803",10469
"40.906853, -73.90125",10471
"40.82897, -73.9486",10031
"40.758316, -73.91069",11103
"40.80206, -73.97352",10115
"40.58114, -74.08876",10305
"40.731663, -73.78736",11366
"40.7104, -73.86663",11385
"40.748863, -73.97584",10016
"40.788315, -73.9765",10024
"40.760056, -73.941635",11106
"40.573082, -74.0928",10306
"40.584057, -74.16102",10314
"40.686817, -73.97821",11215
"40.57961, -74.109116",10306
"40.760284, -73.769356",11361
"40.59213, -73.788956",11694
"40.752605, -73.9496",11101
"40.652534, -73.74276",11422
"40.732037, -73.814926",11365
"40.622013, -74.01641",11228
"40.67561, -73.941025",11213
"40.78941, -73.84466",11356
"40.834614, -73.825165",10465
"40.83779, -73.82495",10465
"40.85602, -73.88846",10458
"40.672333, -73.901764",11207
"40.666737, -73.90224",11212
"40.704155, -73.90752",11385
"40.65317, -73.9616",11226
"40.669044, -73.87578",11208
"40.88027, -73.90613",10463
"40.69907, -73.93548",11206
"40.79124, -73.9794",10024
"40.640347, -74.00093",11219
"40.764233, -73.81683",11354
"40.778137, -73.95449",10035
"40.75199, -73.931274",11101
"40.766876, -73.97908",10019
"40.764896, -73.76155",11361
"40.605946, -74.19036",10314
"40.637196, -74.00779",11220
"40.75124, -73.77502",11361
"40.78625, -73.93935",10035
"40.650276, -74.01176",11232
"40.866447, -73.9305",10034
"40.600647, -73.74233",11691
"40.600895, -73.98031",11223
"40.685867, -73.9883",11217
"40.67812, -74.00316",11231
"40.851887, -73.83586",10461
"40.74985, -73.987946",10001
"40.68046, -73.96136",11238
"40.71512, -73.83224",11375
"40.897778, -73.88465",10471
"40.562767, -74.18087",10312
"40.6889, -73.92726",11221
"40.70253, -73.8143",11435
"40.577747, -74.00814",11224
"40.685776, -73.76095",11412
"40.55426, -74.21292",10309
"40.76451, -73.77448",11361
"40.740643, -73.97581",10016
"40.63981, -73.995514",11219
"40.72511, -73.77056",11423
"40.715237, -74.01339",10282
"40.859306, -73.89885",10468
"40.72443, -73.99347",10012
"40.8324, -73.890724",10459
"40.636078, -74.019714",11220
"40.786285, -73.79685",11357
"40.65531, -73.97658",11218
"40.839535, -73.946785",10032
"40.762383, -73.90344",11377
"40.789783, -73.81419",11357
"40.63834, -74.01736",11220
"40.671078, -73.842926",11693
"40.834774, -73.92527",10452
"40.719784, -73.78283",11432
"40.883453, -73.87774",10467
"40.834015, -73.82661",10465
"40.859093, -73.93745",10040
"40.683388, -73.79259",11436
"40.865955, -73.92988",10034
"40.840225, -73.91769",10452
"40.744286, -73.75993",11364
"40.685028, -73.971245",11238
"40.826027, -73.878586",10472
"40.645134, -73.90232",11236
"40.64204, -74.0204",11220
"40.739693, -73.84598",11368
"40.82559, -73.86316",10473
"40.806343, -73.93318",10037
"40.683784, -73.769745",11412
"40.660927, -73.98669",11215
"40.694775, -73.84774",11421
"40.839615, -73.88443",10460
"40.619267, -74.1382",10314
"40.617752, -74.025055",11209
"40.64927, -74.009674",11220
"40.831966, -73.8967",10456
"40.703106, -73.859985",11385
"40.85186, -73.92816",10040
"40.767757, -73.99327",10019
"40.84678, -73.8838",10460
"40.803627, -73.963394",10025
"40.85179, -73.90279",10457
"40.76197, -73.92539",11373
"40.85206, -73.82664",10461
"40.757183, -73.85503",11368
"40.62357, -74.13836",10302
"40.81792, -73.9307",10451
"40.752228, -73.93911",11101
"40.773018, -73.952194",10075
"40.609356, -74.01523",11228
"40.81734, -73.80609",10465
"40.740448, -73.97732",10016
"40.58557, -73.969284",11223
"40.71164, -73.83591",11415
"40.686844, -73.836945",11416
"40.62528, -74.13548",10302
"40.834644, -73.865036",10472
"40.87987, -73.842026",10469
"40.750443, -73.96599",10022
"40.706013, -74.00882",10005
"40.666603, -73.95655",11225
"40.70243, -73.9328",11206
"40.68375, -73.81692",11419
"40.636597, -74.13293",10302
"40.888615, -73.91019",10463
"40.598606, -73.97893",11223
"40.899548, -73.892136",10471
"40.700565, -73.76411",11412
"40.83623, -73.90741",10456
"40.739666, -73.79215",11364
"40.697716, -73.967735",11205
"40.86348, -73.90812",10468
"40.607815, -74.14082",10314
"40.679012, -73.74928",11422
"40.6985, -73.98698",11201
"40.803143, -73.97256",10205
"40.677044, -74.000725",11231
"40.66394, -73.99769",11232
"40.682926, -73.76665",11434
"40.592793, -73.77788",11692
"40.68727, -73.79003",11434
"40.8398, -73.928665",10452
"40.76509, -73.82907",11354
"40.67715, -73.8609",11417
"40.697582, -73.92983",11221
"40.61394, -73.92053",11234
"40.59664, -74.066345",10305
"40.832283, -73.92975",10452
"40.777634, -73.94289",10128
"40.67302, -73.76763",11434
"40.660393, -74.001236",11209
"40.632576, -74.13364",10302
"40.688572, -73.991104",11217
"40.61118, -74.105606",10301
"40.71808, -73.95962",11249
"40.875484, -73.8507",10469
"40.730587, -73.95772",11222
"40.62757, -73.976585",11230
"40.62037, -74.15761",10303
"40.745705, -73.89474",11377
"40.588028, -73.94926",11235
"40.75662, -73.81718",11355
"40.779892, -73.76895",11360
"40.725925, -73.89088",11378
"40.75533, -73.99119",10018
"40.758965, -73.95819",10155
"40.846466, -73.94516",10032
"40.58546, -73.9891",11214
"40.5872, -73.97439",11223
"40.726166, -73.99837",10012
"40.731964, -73.97412",10010
"40.582203, -74.16276",10311
"40.759686, -73.77183",11361
"40.787563, -73.97882",10024
"40.64967, -73.95237",11226
"40.879475, -73.91675",10463
"40.822258, -73.95616",10031
"40.629826, -74.147385",10303
"40.53465, -74.19386",10309
"40.7265697, -73.8380179",11375
"40.656861, -73.9270238",11203
"40.700469, -73.934528",11206
"40.853905, -73.89864",10457
"40.7288651, -73.9278123",11211
"40.7128574, -73.9048939",11378
"40.7199263, -73.7838344",11432
"40.72822, -73.886116",11379
"40.5852419, -73.9892259",11214
"40.57928, -74.16349",10311
"40.7677758, -73.8649828",11369
"40.6658496, -73.7555007",11413
"40.81943, -73.88972",10474
"40.5855001, -73.9557635",11235
"40.6768131, -73.9192363",11233
"40.8339652, -73.862892",10472
"40.6355203, -74.0166962",11220
"40.7790506, -73.9434935",10128
"40.7188191, -73.8326472",11415
"40.7160431, -73.8041526",11432
"40.7221049, -73.7777123",11423
"40.8303057, -73.8717924",10472
"40.610902, -74.1419738",10314
"40.7395015, -73.8368894",11367
"40.6249126, -74.1467004",10303
"40.678255, -74.002722",11231
"40.7190642, -73.8331949",11415
"40.639023, -73.941536",11203
"40.8516684, -73.9213895",10040
"40.8782149, -73.8411402",10469
"40.8325458, -73.8579674",10462
"40.7132101, -73.9772222",11251
"40.6675755, -73.729503",11422
"40.6625349, -73.9479124",11225
"40.6652495, -73.9481518",11225
"40.6984155, -73.9337943",11206
"40.8020705, -73.9735112",10115
"40.7440274, -73.7176262",11004
"40.763115, -73.99966",10036
"40.6101508, -74.1469669",10314
"40.7492931, -73.7566381",11364
"40.685723, -73.8573737",11421
"40.665116, -73.9293072",11213
"40.6103374, -74.1311058",10314
"40.8214864, -73.9485395",10031
"40.6912102, -73.8135384",11419
"40.6666992, -73.8117267",11420
"40.6757957, -73.8170533",11420
"40.6896595, -74.0004688",11201
"40.815611, -73.934297",10039
"40.6046716, -74.0165156",11228
"40.7221796, -73.9498645",11222
"40.7297901, -73.9482567",11222
"40.7585739, -73.9850489",10036
"40.6441434, -73.9579191",11226
"40.8674755, -73.8974019",10468
"40.733707, -73.722275",11426
"40.751526, -73.859184",11368
"40.889175, -73.84416",10466
"40.649693, -73.936966",11203
"40.610523, -73.981186",11204
"40.72033, -74.00551",10013
"40.73306, -73.72289",11426
"40.86404, -73.89245",10458
"40.602028, -73.99857",11214
"40.673275, -73.86853",11208
"40.766903, -73.897934",11105
"40.582726, -73.97321",11224
"40.771984, -73.91891",11102
"40.611458, -74.15254",10314
"40.655273, -74.0105",11232
"40.598953, -74.00696",11214
"40.57925, -74.07781",10305
"40.759727, -73.8455",11368
"40.719204, -73.99037",10002
"40.80612, -73.91796",10454
"40.699066, -73.76699",11412
"40.66999, -73.85912",11417
"40.678116, -73.90787",11207
"40.64632, -73.92981",11203
"40.742435, -73.76516",11364
"40.770718, -73.87887",11371
"40.66989, -73.93381",11213
"40.741814, -73.770325",11364
"40.7360016, -74.010035",10014
"40.7110321, -74.0145328",10005
